Group	Dataset	mean_test_binarize_average_precision_scorer	std_test_binarize_average_precision_scorer
pca_xgbr_tree	CAY10603_276	0.6595382572451232	0.08833866866451233
pca_xgbr_tree	CCT-018159_1170	0.2813772945016244	0.06057734594242947
pca_xgbr_tree	CCT007093_1067	0.17442704544776172	0.057402084854883635
pca_xgbr_tree	CGP-082996_54	0.39702228019128144	0.13754502921673473
pca_xgbr_tree	CGP-60474_53	0.4308603456747813	0.13380934563988028
pca_xgbr_tree	CHIR-99021_1241	0.3026764191735404	0.05677932410073625
pca_xgbr_tree	CHIR-99021_154	0.2230847007996799	0.058281048170546225
pca_xgbr_tree	CI-1040_1015	0.4516990969858706	0.1031053273718805
pca_xgbr_tree	CMK_64	0.35480833127376343	0.10671432412041172
pca_xgbr_tree	CP466722_152	0.6347825047700465	0.11887590896076572
pca_xgbr_tree	CP724714_255	0.2096768623150435	0.12094098712459946
pca_xgbr_tree	CUDC-101_273	0.6306200965950144	0.08957642652371339
pca_xgbr_tree	CX-5461_300	0.4184686092287349	0.07113657941376952
pca_xgbr_tree	Cabozantinib_249	0.2381282852205721	0.07915024741476047
pca_xgbr_tree	Cetuximab_1114	0.2639695155497939	0.0886657918716629
pca_xgbr_tree	Cisplatin_1005	0.3129324400931171	0.06870186215298471
pca_xgbr_tree	Crizotinib_37	0.4658247128684437	0.20290662040882332
pca_xgbr_tree	Cyclopamine_17	0.22455921773312065	0.11669789716243588
pca_xgbr_tree	Cytarabine_1006	0.3256097971609838	0.0874782786102025
pca_xgbr_tree	DMOG_165	0.4178817993794358	0.0971642924819489
pca_xgbr_tree	Dabrafenib_1373	0.5212201534463379	0.133704877576153
pca_xgbr_tree	Dacinostat_200	0.4833150186544933	0.09672272915198214
pca_xgbr_tree	Dactolisib_1057	0.2592066515735079	0.06670490386854516
pca_xgbr_tree	Daporinad_1248	0.6604562613978808	0.04824978866025146
pca_xgbr_tree	Dasatinib_51	0.3093080661775781	0.08807736223896573
pca_xgbr_tree	Docetaxel_1007	0.4586309830247036	0.0741359474130406
pca_xgbr_tree	Doramapimod_1042	0.2097753576705684	0.05208132853229711
pca_xgbr_tree	Doxorubicin_133	0.2972909015119095	0.07298063946950294
pca_xgbr_tree	EHT-1864_1069	0.2694797563824192	0.06325331359464867
pca_xgbr_tree	Elesclomol_1031	0.35021975292432206	0.09404920026541708
pca_xgbr_tree	Embelin_172	0.2547241169132452	0.07401154493428916
pca_xgbr_tree	Entinostat_88	0.2869958255321435	0.10931767831083253
pca_xgbr_tree	Enzastaurin_229	0.33283722101096497	0.06805682993359619
pca_xgbr_tree	Epothilone B_201	0.289895151952656	0.07470669180723584
pca_xgbr_tree	Erlotinib_1	0.2767280735651246	0.235130859944684
pca_xgbr_tree	Etoposide_134	0.393357386491364	0.07099690073870811
pca_xgbr_tree	FH535_173	0.30957560931213585	0.07984834712023069
pca_xgbr_tree	FMK_231	0.2465028330821984	0.08666507694384873
pca_xgbr_tree	FR-180204_263	0.2928528425588585	0.10155393021782337
pca_xgbr_tree	FTI-277_166	0.1957116515860801	0.08962939877589503
pca_xgbr_tree	Fedratinib_306	0.6231881805329034	0.10830956737664103
pca_xgbr_tree	Foretinib_308	0.4048219463246719	0.07930344607066167
pca_xgbr_tree	GNF-2_52	0.21569455588454808	0.18306575557466198
pca_xgbr_tree	GSK1070916_226	0.5796337964368464	0.10790551423459427
pca_xgbr_tree	GSK1904529A_202	0.17630987310130858	0.06514581421949064
pca_xgbr_tree	GSK269962A_1192	0.2156973669760943	0.0719978151472236
pca_xgbr_tree	GSK269962A_127	0.15979610470213124	0.14178491165529994
pca_xgbr_tree	GSK319347A_91	0.1872925113614997	0.116615719152677
pca_xgbr_tree	GSK429286A_230	0.2579847505695815	0.07990743747117808
pca_xgbr_tree	GSK650394_177	0.2344408520250753	0.06608240476296039
pca_xgbr_tree	GSK690693_326	0.4091529370280579	0.09770682183329372
pca_xgbr_tree	GW-2580_193	0.09411203968946176	0.05136379536776477
pca_xgbr_tree	GW441756_1023	0.13757032000911906	0.044953190171319116
pca_xgbr_tree	GW843682X_87	0.3235680401582544	0.11764395411259082
pca_xgbr_tree	Gefitinib_1010	0.3842115284540775	0.1225034140813249
pca_xgbr_tree	Gemcitabine_135	0.3555462394398673	0.07918508179233757
pca_xgbr_tree	Genentech Cpd 10_225	0.4766287203769979	0.09207030962876707
pca_xgbr_tree	HG-5-113-01_1142	0.2655629751800807	0.09156763058363793
pca_xgbr_tree	HG-5-88-01_1143	0.25560834601741905	0.15640375406437446
pca_xgbr_tree	HG6-64-1_159	0.32438148781093706	0.0796196458233878
pca_xgbr_tree	I-BET-762_275	0.706567425376511	0.07961717175790732
pca_xgbr_tree	ICL1100013_1266	0.3486686250113581	0.07460051021166718
pca_xgbr_tree	IOX2_1230	0.10293434653593804	0.0650532395384191
pca_xgbr_tree	IPA-3_176	0.3626858726259568	0.05670471812636281
pca_xgbr_tree	Idelalisib_238	0.403170450331932	0.11381632992880103
pca_xgbr_tree	Imatinib_34	0.2967704694140689	0.19372206625669586
pca_xgbr_tree	Ispinesib Mesylate_208	0.4669793622913563	0.08628279194936017
pca_xgbr_tree	JNK Inhibitor VIII_1043	0.20847627448415434	0.06514620024563463
pca_xgbr_tree	JNK-9L_157	0.19168113535761389	0.033870087794860816
pca_xgbr_tree	JQ12_164	0.30953300199609124	0.08123516592489996
pca_xgbr_tree	JQ1_1218	0.3043054493469013	0.08765523637630508
pca_xgbr_tree	JQ1_163	0.2780070995474092	0.06949224699984788
pca_xgbr_tree	JW-7-24-1_256	0.6103519289296906	0.08192013539845776
pca_xgbr_tree	JW-7-52-1_83	0.3828711100705861	0.11700525812597228
pca_xgbr_tree	KIN001-236_286	0.4522556744341162	0.12794923162775498
pca_xgbr_tree	KIN001-244_287	0.375391629907423	0.12174801920543953
pca_xgbr_tree	KIN001-260_290	0.43129642410281976	0.0832635446453906
pca_xgbr_tree	KIN001-266_291	0.1595923161782729	0.04251858596472678
pca_xgbr_tree	KIN001-270_345	0.2720103671934357	0.07292922498089736
pca_xgbr_tree	KU-55933_1030	0.2143269569943605	0.05163452229619673
pca_xgbr_tree	LFM-A13_192	0.1947287846036532	0.06354851538914605
pca_xgbr_tree	Lapatinib_119	0.2214502164502164	0.12589637842184245
pca_xgbr_tree	Lenalidomide_1020	0.1158727729901832	0.051838997179317656
pca_xgbr_tree	Lestaurtinib_1024	0.4402721855642852	0.0817569517450466
pca_xgbr_tree	Linifanib_277	0.2375931150166632	0.13535562862378006
pca_xgbr_tree	Linsitinib_185	0.24810365453133604	0.08501112643361758
pca_xgbr_tree	Luminespib_194	0.27758105492175433	0.04060739890731725
pca_xgbr_tree	MG-132_9	0.2989943149629741	0.12031094164881072
pca_xgbr_tree	MK-2206_1053	0.28598362917551795	0.08939745487578328
pca_xgbr_tree	MPS-1-IN-1_294	0.3724832900889239	0.07882513930786114
pca_xgbr_tree	Masitinib_292	0.31446500024983265	0.08779210860273277
pca_xgbr_tree	Methotrexate_1008	0.562250305987614	0.09160768031802256
pca_xgbr_tree	Midostaurin_153	0.2869130152919634	0.07657317186421933
pca_xgbr_tree	Mitomycin-C_136	0.31034376775888994	0.0442356802486272
pca_xgbr_tree	Motesanib_1029	0.12304174555284154	0.04638011404917534
pca_xgbr_tree	NG-25_260	0.4711746444332404	0.07899555147444567
pca_xgbr_tree	NPK76-II-72-1_257	0.5964279246414457	0.0890436592096867
pca_xgbr_tree	NSC-207895_269	0.2402490305489907	0.08102336091347381
pca_xgbr_tree	NSC-87877_147	0.14748882803027707	0.04408568248102512
pca_xgbr_tree	NU7441_1038	0.212632214577202	0.08194279304841033
pca_xgbr_tree	NVP-BHG712_295	0.4636259934843482	0.09593567517712596
pca_xgbr_tree	NVP-TAE684_35	0.3495562955727031	0.12835975601620894
pca_xgbr_tree	Navitoclax_1011	0.5771941019853661	0.09430802602763996
pca_xgbr_tree	Nilotinib_1013	0.4150281407240383	0.19424708249996206
pca_xgbr_tree	Nutlin-3a_1047	0.4146455466741325	0.11710623837315592
pca_xgbr_tree	OSI-027_299	0.5726535586414746	0.09196651484456507
pca_xgbr_tree	OSI-930_298	0.3289155258521645	0.11830957191088667
pca_xgbr_tree	OSU-03012_167	0.274989188614977	0.07239597683828293
pca_xgbr_tree	Obatoclax Mesylate_182	0.39790542118407457	0.07776861693796959
pca_xgbr_tree	Olaparib_1017	0.22283676935845648	0.08153577956780743
pca_xgbr_tree	Olaparib_1495	0.27558674755605433	0.1299537158045365
pca_xgbr_tree	Omipalisib_283	0.4125811664603238	0.08014982178847223
pca_xgbr_tree	PAC-1_175	0.3657196136428904	0.08463492794240826
pca_xgbr_tree	PD0325901_1060	0.4483420347079046	0.0976830388164059
pca_xgbr_tree	PD173074_1049	0.1881867415059299	0.09631637532532326
pca_xgbr_tree	PF-4708671_1129	0.1765176425763309	0.06960188209418149
pca_xgbr_tree	PF-562271_158	0.19923902200864851	0.03896281467725314
pca_xgbr_tree	PFI-1_1219	0.34669585054940233	0.07757177165141578
pca_xgbr_tree	PFI-3_1530	0.1530837883752431	0.06381230633020178
pca_xgbr_tree	PHA-665752_6	0.23530192190943686	0.15420828554350674
pca_xgbr_tree	PHA-793887_301	0.530775942541583	0.09818314998700986
pca_xgbr_tree	PI-103_302	0.5216854451386206	0.0714406086753436
pca_xgbr_tree	PIK-93_303	0.5583499740036787	0.08851122213000906
pca_xgbr_tree	PLX-4720_1036	0.4014981127475285	0.11730616421875467
pca_xgbr_tree	PLX-4720_1371	0.4644084617860666	0.10333409903576743
pca_xgbr_tree	Paclitaxel_11	0.33919497961293066	0.1251291478750151
pca_xgbr_tree	Palbociclib_1054	0.2788421419118109	0.05399629184592547
pca_xgbr_tree	Parthenolide_89	0.30476259147983964	0.1071831408046798
pca_xgbr_tree	Pazopanib_199	0.23663172999266435	0.09836437166491373
pca_xgbr_tree	Pelitinib_282	0.3643309072351244	0.07985979459321835
pca_xgbr_tree	Pevonedistat_1529	0.317889469463836	0.09310505936756948
pca_xgbr_tree	Phenformin_196	0.493921367866353	0.1025793531845251
pca_xgbr_tree	Pictilisib_1058	0.2655164510519333	0.05126720873298225
pca_xgbr_tree	Pictilisib_1527	0.21101043841927408	0.04721002034717421
pca_xgbr_tree	Piperlongumine_1243	0.316296359601608	0.08422368254757584
pca_xgbr_tree	Ponatinib_155	0.38069707896131694	0.09770502547534472
pca_xgbr_tree	Pyrimethamine_71	0.2846879881360581	0.11425173862897225
pca_xgbr_tree	QL-VIII-58_1166	0.28737201951230323	0.08697466391129324
pca_xgbr_tree	QL-X-138_331	0.5477672980573522	0.06352938683471797
pca_xgbr_tree	QL-XI-92_329	0.524104236261266	0.0751852640330456
pca_xgbr_tree	QL-XII-47_235	0.40481200552126106	0.07953289379573295
pca_xgbr_tree	QL-XII-61_1203	0.38091600868663583	0.15711574265450626
pca_xgbr_tree	QS11_151	0.21636519916296126	0.04380104051586811
pca_xgbr_tree	Quizartinib_254	0.16910144166834154	0.13561723745445195
pca_xgbr_tree	RO-3306_1052	0.20121107393093945	0.07054920889496602
pca_xgbr_tree	Rapamycin_3	0.40729153589931455	0.16371057357227922
pca_xgbr_tree	Refametinib_1014	0.5305903577479907	0.06229369593993444
pca_xgbr_tree	Refametinib_1526	0.4684865911765453	0.09610192367475237
pca_xgbr_tree	Rucaparib_1175	0.19406191571288306	0.05865039048639922
pca_xgbr_tree	Ruxolitinib_206	0.2485922917480089	0.14675631076281012
pca_xgbr_tree	S-Trityl-L-cysteine_41	0.4215366488144445	0.1332099955064876
pca_xgbr_tree	SB-505124_1194	0.19284893918766444	0.06315701408948962
pca_xgbr_tree	SB216763_1025	0.26137278724513435	0.07559377739099885
pca_xgbr_tree	SB52334_304	0.24646586766034295	0.07926932216294012
pca_xgbr_tree	SB590885_1061	0.463152227394631	0.13676105758588528
pca_xgbr_tree	SGC0946_1264	0.15922459737433273	0.09933969160178258
pca_xgbr_tree	SL0101_1039	0.16364804724387172	0.053663111954890264
pca_xgbr_tree	SN-38_1494	0.4697493471972957	0.09065684217677901
pca_xgbr_tree	SNX-2112_328	0.5826374172444213	0.07313444214849885
pca_xgbr_tree	STF-62247_258	0.29578760394479164	0.08602463086464805
pca_xgbr_tree	Salubrinal_111	0.33779255421335186	0.14975436439091858
pca_xgbr_tree	Saracatinib_38	0.2403598291039709	0.1456673154226886
pca_xgbr_tree	Seliciclib_110	0.32339215052145004	0.11137865463088337
pca_xgbr_tree	Selisistat_341	0.08008235304901512	0.02663609963429441
pca_xgbr_tree	Selumetinib_1062	0.23657833919201046	0.09602828940691542
pca_xgbr_tree	Selumetinib_1498	0.44542192700517136	0.1157697312072447
pca_xgbr_tree	Serdemetan_1133	0.2032147413844521	0.07702419515534491
pca_xgbr_tree	Shikonin_170	0.23706559900982702	0.04898939443003738
pca_xgbr_tree	Sorafenib_30	0.2864132165589172	0.19468767100600928
pca_xgbr_tree	Sunitinib_5	0.35619083761071235	0.1960050783248972
pca_xgbr_tree	T0901317_333	0.31783958026672665	0.10946113517784692
pca_xgbr_tree	TAK-715_221	0.3745397486575924	0.08700820035617804
pca_xgbr_tree	TGX221_94	0.4414191422482984	0.2069839941142888
pca_xgbr_tree	THZ-2-102-1_346	0.6416594370659703	0.0775471279897772
pca_xgbr_tree	THZ-2-49_344	0.417628948873816	0.05167252801627442
pca_xgbr_tree	TL-1-85_261	0.50078164295506	0.10173053860813992
pca_xgbr_tree	TL-2-105_211	0.3769514220481511	0.11046910493288027
pca_xgbr_tree	TPCA-1_305	0.5321554299689153	0.10677832378943976
pca_xgbr_tree	TW 37_1149	0.32266456295152623	0.08925192762061718
pca_xgbr_tree	Talazoparib_1259	0.3115867413879033	0.09166880609821383
pca_xgbr_tree	Tamoxifen_1199	0.10908631961482426	0.03310434659902624
pca_xgbr_tree	Tanespimycin_1026	0.3936758276905098	0.06979842499739236
pca_xgbr_tree	Temozolomide_1375	0.1842027928404528	0.08191752235078385
pca_xgbr_tree	Temsirolimus_1016	0.2690665149600205	0.061524001533798764
pca_xgbr_tree	Thapsigargin_180	0.2662788551600911	0.06474274459919346
pca_xgbr_tree	Tipifarnib_204	0.248217449083399	0.08930957819027736
pca_xgbr_tree	Tivozanib_312	0.18058992495079013	0.10742487795087384
pca_xgbr_tree	Tozasertib_32	0.4960096382511796	0.12915660135734966
pca_xgbr_tree	Trametinib_1372	0.5164585086694942	0.08861503880336871
pca_xgbr_tree	Tretinoin_1009	0.3371385097535761	0.13712559500558422
pca_xgbr_tree	Tubastatin A_265	0.5359036589793569	0.09850522836811484
pca_xgbr_tree	UNC0638_1236	0.2887014935460437	0.08272086179397915
pca_xgbr_tree	UNC0638_245	0.4712680585324403	0.10571331784912814
pca_xgbr_tree	UNC1215_1262	0.14896656885613188	0.06470115192785705
pca_xgbr_tree	VNLG_124_271	0.5634875775778485	0.19156578279385844
pca_xgbr_tree	VX-11e_262	0.308750818168312	0.06638848662924594
pca_xgbr_tree	VX-702_1028	0.13585108595772127	0.06344967060102763
pca_xgbr_tree	Veliparib_1018	0.1369121468801155	0.04945762570472506
pca_xgbr_tree	Vinblastine_1004	0.36428756829974895	0.06985194514469754
pca_xgbr_tree	Vinorelbine_140	0.2974568509829744	0.06947045323210396
pca_xgbr_tree	Vismodegib_1033	0.15702817718605191	0.04888384991602605
pca_xgbr_tree	Vorinostat_1012	0.560377734824265	0.08089909387846905
pca_xgbr_tree	WH-4-023_56	0.3438805141072242	0.14498461286672534
pca_xgbr_tree	WHI-P97_288	0.2720799090629783	0.11202417309225132
pca_xgbr_tree	WZ-1-84_59	0.2052072403887656	0.13629622632402502
pca_xgbr_tree	WZ3105_252	0.5579449661942164	0.09499379645960623
pca_xgbr_tree	XAV939_1268	0.23132574245108706	0.08157219149101712
pca_xgbr_tree	XMD11-85h_1158	0.3120435607055093	0.15446590281867806
pca_xgbr_tree	XMD13-2_330	0.42079089573984496	0.11652943021577575
pca_xgbr_tree	XMD14-99_253	0.4494757329810111	0.094602436729985
pca_xgbr_tree	XMD15-27_332	0.3520821903534348	0.13866205521326952
pca_xgbr_tree	XMD8-85_106	0.35497698336238603	0.15478556490537046
pca_xgbr_tree	XMD8-92_1164	0.3364400658813031	0.14142547297884445
pca_xgbr_tree	Y-39983_309	0.33845035806309925	0.08509507315930563
pca_xgbr_tree	YK-4-279_1239	0.26032580580983866	0.05071565815140774
pca_xgbr_tree	YM201636_310	0.353064861099519	0.08718199883647992
pca_xgbr_tree	Z-LLNle-CHO_45	0.30431839041196124	0.08462149805956053
pca_xgbr_tree	ZG-10_1161	0.4970803454706513	0.15601372697131954
pca_xgbr_tree	ZM447439_1050	0.38035111173030267	0.09840084977221343
pca_xgbr_tree	ZSTK474_223	0.4591449653200192	0.07056055656167014
pca_xgbr_tree	Zibotentan_266	0.11423450534519113	0.07722664157423118
pca_xgbr_tree	rTRAIL_1261	0.18595459323783275	0.04834267806912778
ridge	(5Z)-7-Oxozeaenol_1242	0.4657087767662615	0.10659959274898524
ridge	5-Fluorouracil_179	0.5568315503880071	0.06910207491488231
ridge	681640_1046	0.15462079071404708	0.026677852750197076
ridge	A-443654_86	0.31541198051537284	0.13604385243558942
ridge	A-770041_55	0.325075923055638	0.11656247936710425
ridge	AICA Ribonucleotide_1001	0.5182250576824453	0.114613457821247
ridge	AKT inhibitor VIII_171	0.2493998775117011	0.06934260630711712
ridge	AKT inhibitor VIII_228	0.5081496278727573	0.08484424667583519
ridge	AR-42_272	0.6924993132148614	0.06923798544271376
ridge	AS601245_207	0.22439470588639887	0.055194511494763794
ridge	AS605240_224	0.3847221686245376	0.0961367305102609
ridge	AT-7519_219	0.6042810662132101	0.07072978141878887
ridge	AZ628_29	0.5321819671239006	0.16263540290564074
ridge	AZD6482_1066	0.3587902506300778	0.09904390554167272
ridge	AZD6482_156	0.2412285442977448	0.07144123097232141
ridge	AZD7762_1022	0.4357881746540056	0.08169537800206103
ridge	AZD8055_1059	0.4065456835359592	0.09418825324235852
ridge	Afatinib_1032	0.4769715781593507	0.10618969776157533
ridge	Afatinib_1377	0.5115498282137061	0.11934081012392475
ridge	Alectinib_281	0.3077376341005665	0.06421066078947732
ridge	Amuvatinib_293	0.17805016726099532	0.0647940472493969
ridge	Avagacestat_1072	0.17762769776634574	0.05069275938921943
ridge	Avagacestat_205	0.1667727321821127	0.07174542605267963
ridge	Axitinib_1021	0.31208631610628695	0.11309315828180078
ridge	BAY-61-3606_178	0.3803518053211635	0.08902470960480044
ridge	BI-2536_60	0.45005980363494097	0.12601838113633082
ridge	BIX02189_279	0.41608026272781296	0.0810873786784643
ridge	BMS-345541_203	0.3848867186049935	0.06288975958381217
ridge	BMS-509744_63	0.30482074701345674	0.10042270241546146
ridge	BMS-536924_1091	0.2619043809463977	0.07484443631646034
ridge	BMS-536924_62	0.3972565111724088	0.13773829107818344
ridge	BMS-754807_184	0.2678897993246284	0.06589172534627494
ridge	BX-912_222	0.578714205344159	0.06728279174149489
ridge	BX795_1037	0.4211241299048679	0.08302452965403481
ridge	Belinostat_274	0.5735853706175168	0.08616553541585265
ridge	Bexarotene_186	0.212686119956919	0.08343013501873553
ridge	Bicalutamide_150	0.1778638573545192	0.1122870668362126
ridge	Bicalutamide_1502	0.10553121079365596	0.028143226452716
ridge	Bleomycin (50 uM)_1378	0.494666663550478	0.06264573301279815
ridge	Bleomycin_190	0.3961555391719709	0.09457700424931953
ridge	Bortezomib_104	0.3163853739423597	0.1123901648561122
ridge	Bosutinib_1019	0.3028540842048225	0.07678272150134463
ridge	Bryostatin 1_197	0.21487680065478731	0.06284932734444962
ridge	CAY10603_276	0.6532382661563984	0.08813731084132936
ridge	CCT-018159_1170	0.4079744988229093	0.06812590105017667
ridge	CCT007093_1067	0.22075541452301511	0.07478764656617425
ridge	CGP-082996_54	0.4407716369178496	0.14238514514487355
ridge	CGP-60474_53	0.4686445707575197	0.1223379974703972
ridge	CHIR-99021_1241	0.3277975537826481	0.060611452311659965
ridge	CHIR-99021_154	0.2928968100615091	0.08600296206484043
ridge	CI-1040_1015	0.4524348823992653	0.09562239310379236
ridge	CMK_64	0.3473864902816678	0.09371241819680604
ridge	CP466722_152	0.6066894945805307	0.12900153046318505
ridge	CP724714_255	0.2799260220615134	0.12954572361319122
ridge	CUDC-101_273	0.5926584825871852	0.10499989060842772
ridge	CX-5461_300	0.4836564162274291	0.08133030047003029
ridge	Cabozantinib_249	0.3280766650945973	0.08541933164747137
ridge	Cetuximab_1114	0.3114759670137957	0.11649469995375672
ridge	Cisplatin_1005	0.37836152626814257	0.07732338917182655
ridge	Crizotinib_37	0.5671987892282011	0.19232886318348835
ridge	Cyclopamine_17	0.302411734400151	0.15698397071753528
ridge	Cytarabine_1006	0.4626852077665246	0.08685430849975262
ridge	DMOG_165	0.4444339953860966	0.0839770446049848
ridge	Dabrafenib_1373	0.6107572367622117	0.10817856375556713
ridge	Dacinostat_200	0.4934292696848434	0.09021161733591383
ridge	Dactolisib_1057	0.2893808434555906	0.06300231810075035
ridge	Daporinad_1248	0.7026903394042694	0.06577431425166312
ridge	Dasatinib_51	0.3674267099227736	0.08917452880507477
ridge	Docetaxel_1007	0.5097209883707989	0.06895424531680397
ridge	Doramapimod_1042	0.2184009639404981	0.07254851229507403
ridge	Doxorubicin_133	0.3644622521846078	0.08566136759525281
ridge	EHT-1864_1069	0.2488005311115919	0.058495066388830966
ridge	Elesclomol_1031	0.4407341625072923	0.10022608629245504
ridge	Embelin_172	0.278026804447056	0.06075332831977848
ridge	Entinostat_88	0.3106821089287072	0.12394778813412613
ridge	Enzastaurin_229	0.29868164405017306	0.04501995480819095
ridge	Epothilone B_201	0.3668109712664314	0.06966654952160263
ridge	Erlotinib_1	0.3864006381833394	0.19799358985006354
ridge	Etoposide_134	0.4465981115856536	0.06221780785673029
ridge	FH535_173	0.3433834986029354	0.07767928576796751
ridge	FMK_231	0.25407751407166845	0.08073389713196255
ridge	FR-180204_263	0.3250913858460264	0.08794025361939664
ridge	FTI-277_166	0.14981447902686915	0.04498244858700176
ridge	Fedratinib_306	0.6176849981653048	0.12498530992264527
ridge	Foretinib_308	0.3871806733867989	0.07449975798744411
ridge	GNF-2_52	0.5326010101010101	0.1993688116609218
ridge	GSK1070916_226	0.5828845059503991	0.08285536589559064
ridge	GSK1904529A_202	0.17982154196751438	0.051494743813127485
ridge	GSK269962A_1192	0.2525899260602313	0.06750130680217528
ridge	GSK269962A_127	0.16168283497749567	0.05531176214377021
ridge	GSK319347A_91	0.20698911874199796	0.08904438222816362
ridge	GSK429286A_230	0.20001772662423492	0.079499653072608
ridge	GSK650394_177	0.31177135965815994	0.09419036806104324
ridge	GSK690693_326	0.3261673419313095	0.08795499587258915
ridge	GW-2580_193	0.10523492348280916	0.08028139634254887
ridge	GW441756_1023	0.17393023543817993	0.0520968371041906
ridge	GW843682X_87	0.3998319979170384	0.1353652829820305
ridge	Gefitinib_1010	0.4396733228951567	0.13120558751697575
ridge	Gemcitabine_135	0.3713634351698924	0.07161060322430422
ridge	Genentech Cpd 10_225	0.4649081689473736	0.09935410856924007
ridge	HG-5-113-01_1142	0.2595259888837158	0.07768252080098
ridge	HG-5-88-01_1143	0.21718678502616615	0.10150619649420672
ridge	HG6-64-1_159	0.3476743454287339	0.06159214046552833
ridge	I-BET-762_275	0.7122186719678473	0.07378273313324178
ridge	ICL1100013_1266	0.4423184678686621	0.07375667191311062
ridge	IOX2_1230	0.0821397053663941	0.0723748706058627
ridge	IPA-3_176	0.3745679215781431	0.07246234252031537
ridge	Idelalisib_238	0.3242595265250872	0.11146563407650316
ridge	Imatinib_34	0.4781219474969475	0.17691330976779104
ridge	Ispinesib Mesylate_208	0.4573778904972151	0.06205576473042365
ridge	JNK Inhibitor VIII_1043	0.2658169408342286	0.05874539537710589
ridge	JNK-9L_157	0.21749880554147916	0.06645298884909723
ridge	JQ12_164	0.317762141784706	0.07811708146433542
ridge	JQ1_1218	0.2830808625589889	0.10576632222400616
ridge	JQ1_163	0.3165024640413387	0.05945179484579205
ridge	JW-7-24-1_256	0.6179912252877311	0.08515389296171114
ridge	JW-7-52-1_83	0.4271821955150649	0.12088151538532366
ridge	KIN001-236_286	0.3922610286879615	0.10728813119250873
ridge	KIN001-244_287	0.3390684426399995	0.08875309599464319
ridge	KIN001-260_290	0.3785004513388544	0.09308854784925646
ridge	KIN001-266_291	0.16971655373958408	0.04630611428459186
ridge	KIN001-270_345	0.3348171251216114	0.10838062944555177
ridge	KU-55933_1030	0.2715409760897798	0.08304148998896102
ridge	LFM-A13_192	0.20481098816830268	0.06495859254322983
ridge	Lapatinib_119	0.4904011470555588	0.32084413036186044
ridge	Lenalidomide_1020	0.12658752092526634	0.052678652590434326
ridge	Lestaurtinib_1024	0.4333108555794144	0.07243495336350929
ridge	Linifanib_277	0.4312388117493041	0.2361675653788452
ridge	Linsitinib_185	0.29024940494089824	0.09248508677931412
ridge	Luminespib_194	0.3291440434666943	0.05658663755665064
ridge	MG-132_9	0.3463084239927291	0.0929667042015002
ridge	MK-2206_1053	0.3200975714242144	0.08145299363867027
ridge	MPS-1-IN-1_294	0.3962969153449588	0.07759450050996128
ridge	Masitinib_292	0.3730178109351433	0.08800696795234005
ridge	Methotrexate_1008	0.6289675466280846	0.08534289612581644
ridge	Midostaurin_153	0.36186287959370345	0.059938483257999435
ridge	Mitomycin-C_136	0.35687256792318395	0.060482959259276166
ridge	Motesanib_1029	0.1566077860959176	0.09449438321635167
ridge	NG-25_260	0.5050192801437063	0.10173382642268898
ridge	NPK76-II-72-1_257	0.5917456017958593	0.07795792330689326
ridge	NSC-207895_269	0.20416614360654267	0.06159172675157831
ridge	NSC-87877_147	0.15498707270482465	0.06781968046925445
ridge	NU7441_1038	0.27198095819848744	0.07249074781209218
ridge	NVP-BHG712_295	0.4847862192813416	0.09055652604613937
ridge	NVP-TAE684_35	0.4522759274866191	0.0799519687867144
ridge	Navitoclax_1011	0.641290746452956	0.09529045874387597
ridge	Nilotinib_1013	0.6074572565099697	0.21564829019542955
ridge	Nutlin-3a_1047	0.5069324770492296	0.07645914488616125
ridge	OSI-027_299	0.5788174056176766	0.08547333846903933
ridge	OSI-930_298	0.2960326803152744	0.14116293840105704
ridge	OSU-03012_167	0.3266249374453646	0.05752697164375348
ridge	Obatoclax Mesylate_182	0.4150766894556713	0.056395753669481824
ridge	Olaparib_1017	0.24809826310765906	0.10012609726226512
ridge	Olaparib_1495	0.2934726163897521	0.12013294639137205
ridge	Omipalisib_283	0.37358724078998706	0.0573572805602369
ridge	PAC-1_175	0.44334144959017696	0.07827393769880882
ridge	PD0325901_1060	0.4810487048640589	0.08821329763213241
ridge	PD173074_1049	0.15501362955417225	0.045522939789079515
ridge	PF-4708671_1129	0.1211773070196258	0.02552390800153552
ridge	PF-562271_158	0.24458959705970126	0.05552665092461511
ridge	PFI-1_1219	0.34679484566174	0.05974735390447914
ridge	PFI-3_1530	0.17326421503991382	0.06915430285615592
ridge	PHA-665752_6	0.2203486308937309	0.11019586497203676
ridge	PHA-793887_301	0.5621705697869014	0.10848060804663257
ridge	PI-103_302	0.4995559948597931	0.07254737188037512
ridge	PIK-93_303	0.5147486896815263	0.10348888599872304
ridge	PLX-4720_1036	0.4686519384593149	0.10701374032812627
ridge	PLX-4720_1371	0.5066677539886622	0.09039666953474318
ridge	Paclitaxel_11	0.3341752197723984	0.09385908201069999
ridge	Palbociclib_1054	0.3231496831948804	0.05578471659079398
ridge	Parthenolide_89	0.380672544085272	0.09870475650809962
ridge	Pazopanib_199	0.2857256235782787	0.09923010878261036
ridge	Pelitinib_282	0.3407034290828978	0.07176080719655913
ridge	Pevonedistat_1529	0.3826083077799622	0.0992032676045287
ridge	Phenformin_196	0.4435740712850329	0.09144172155568356
